_id,Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
15154,2022,S12000033,"",All,d,Females,"",Heart Failure,10,"",8.75334815566954,"",8.87075600052141
15155,2022,S12000034,"",All,d,Males,"",Heart Failure,14,"",10.7278871426273,"",14.40034524499398
15156,2022,S12000034,"",All,d,Females,"",Heart Failure,14,"",10.590896368079,"",9.462896729567152
15157,2022,S12000035,"",All,d,Males,"",Heart Failure,1,"",2.31943220299671,"",1.8885741265344669
15158,2022,S12000035,"",All,d,Females,"",Heart Failure,9,"",20.8787639771726,"",14.464828267860993
15159,2022,S12000036,"",All,d,Males,"",Heart Failure,17,"",6.61558398094712,"",10.403849245623553
15160,2022,S12000036,"",All,d,Females,"",Heart Failure,19,"",7.05006660457661,"",6.908060824800976
15161,2022,S12000038,"",All,d,Males,"",Heart Failure,2,"",2.29684413615692,"",2.658992099398537
15162,2022,S12000038,"",All,d,Females,"",Heart Failure,7,"",7.53790489317712,"",6.891564024911475
15163,2022,S12000039,"",All,d,Males,"",Heart Failure,1,"",2.38356294989751,"",2.8011204481792715
15164,2022,S12000039,"",All,d,Females,"",Heart Failure,5,"",10.9084562352736,"",10.992251306963183
15165,2022,S12000040,"",All,d,Males,"",Heart Failure,1,"",1.09674376775354,"",1.6519823788546255
15166,2022,S12000040,"",All,d,Females,"",Heart Failure,1,"",1.05931081238546,"",1.4492753623188406
15167,2022,S12000041,"",All,d,Males,"",Heart Failure,6,"",10.6102672018957,"",9.906777051392917
15168,2022,S12000041,"",All,d,Females,"",Heart Failure,8,"",13.4293532087761,"",8.919933238281189
15169,2022,S12000042,"",All,d,Males,"",Heart Failure,11,"",15.445099691098,"",18.9813550614607
15170,2022,S12000042,"",All,d,Females,"",Heart Failure,11,"",14.3790849673203,"",12.468567470601604
15171,2022,S12000045,"",All,d,Males,"",Heart Failure,1,"",1.89616595244416,"",1.9166267369429804
15172,2022,S12000045,"",All,d,Females,"",Heart Failure,9,"",16.0250703322531,"",11.851803698066623
15173,2022,S12000047,"",All,d,Males,"",Heart Failure,23,"",12.6323652181555,"",14.56221435644221
15174,2022,S12000047,"",All,d,Females,"",Heart Failure,25,"",12.9763622585099,"",11.060530252855752
15175,2022,S12000048,"",All,d,Males,"",Heart Failure,9,"",11.8888786145493,"",11.948050715656418
15176,2022,S12000048,"",All,d,Females,"",Heart Failure,8,"",10.2420975815847,"",6.766259115886444
15177,2022,S12000049,"",All,d,Males,"",Heart Failure,13,"",4.16162469828221,"",8.177686790444744
15178,2022,S12000049,"",All,d,Females,"",Heart Failure,23,"",7.12621455482847,"",8.103293301993666
15179,2022,S12000050,"",All,d,Males,"",Heart Failure,15,"",9.07281844080591,"",14.064037511948415
15180,2022,S12000050,"",All,d,Females,"",Heart Failure,21,"",11.9270067188805,"",12.18478443339388
15181,2013,S92000003,d,under75 years,"",Males,"",Heart Failure,19,"",0.785641776294707,"",0.88210161996538206
15182,2013,S92000003,d,under75 years,"",Females,"",Heart Failure,18,"",0.724433824781191,"",0.7586824357551387
15183,2013,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15184,2013,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15185,2013,S12000006,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.3712267268543783
15186,2013,S12000006,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15187,2013,S12000008,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.133788541555532
15188,2013,S12000008,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15189,2013,S12000010,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15190,2013,S12000010,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.0924806707098043
15191,2013,S12000011,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.5193647536290307
15192,2013,S12000011,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15193,2013,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15194,2013,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15195,2013,S12000014,"",under75 years,"",Males,"",Heart Failure,,c,,c,3.2483728089098447
15196,2013,S12000014,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.359414314879902
15197,2013,S12000017,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15198,2013,S12000017,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15199,2013,S12000018,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15200,2013,S12000018,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15201,2013,S12000019,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15202,2013,S12000019,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15203,2013,S12000020,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15204,2013,S12000020,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15205,2013,S12000021,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.5286779992662347
15206,2013,S12000021,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15207,2013,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15208,2013,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15209,2013,S12000026,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15210,2013,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15211,2013,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15212,2013,S12000027,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15213,2013,S12000028,"",under75 years,"",Males,"",Heart Failure,,c,,c,3.1660325007627264
15214,2013,S12000028,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15215,2013,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.5065762203733346
15216,2013,S12000029,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.7323078094769419
15217,2013,S12000030,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15218,2013,S12000030,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.209855957570766
15219,2013,S12000033,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15220,2013,S12000033,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.635886540899733
15221,2013,S12000034,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.7948241054254694
15222,2013,S12000034,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.812032250968164
15223,2013,S12000035,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.2792022792022792
15224,2013,S12000035,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15225,2013,S12000036,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15226,2013,S12000036,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15227,2013,S12000038,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.6032989479152302
15228,2013,S12000038,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15229,2013,S12000039,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15230,2013,S12000039,"",under75 years,"",Females,"",Heart Failure,,c,,c,5.222913968161117
15231,2013,S12000040,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15232,2013,S12000040,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15233,2013,S12000041,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15234,2013,S12000041,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15235,2013,S12000042,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15236,2013,S12000042,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15237,2013,S12000045,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15238,2013,S12000045,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15239,2013,S12000047,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15240,2013,S12000047,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.1506934276853686
15241,2013,S12000048,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15242,2013,S12000048,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15243,2013,S12000049,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.048296509464023
15244,2013,S12000049,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.4226853896021043
15245,2013,S12000050,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.9048922092400352
15246,2013,S12000050,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.3996940363680357
15247,2014,S92000003,d,under75 years,"",Males,"",Heart Failure,28,"",1.15541103747658,"",1.2618408426792191
15248,2014,S92000003,d,under75 years,"",Females,"",Heart Failure,16,"",0.642316965758886,"",0.6733087010320071
15249,2014,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15250,2014,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15251,2014,S12000006,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15252,2014,S12000006,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15253,2014,S12000008,"",under75 years,"",Males,"",Heart Failure,,c,,c,5.518596712915706
15254,2014,S12000008,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.678565833351984
15255,2014,S12000010,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15256,2014,S12000010,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15257,2014,S12000011,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15258,2014,S12000011,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.166292488873134
15259,2014,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15260,2014,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15261,2014,S12000014,"",under75 years,"",Males,"",Heart Failure,,c,,c,4.670069846539521
15262,2014,S12000014,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15263,2014,S12000017,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15264,2014,S12000017,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.6906902321765975
15265,2014,S12000018,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15266,2014,S12000018,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.510817438464049
15267,2014,S12000019,"",under75 years,"",Males,"",Heart Failure,,c,,c,3.1723472832017863
15268,2014,S12000019,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15269,2014,S12000020,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15270,2014,S12000020,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15271,2014,S12000021,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15272,2014,S12000021,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15273,2014,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15274,2014,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15275,2014,S12000026,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15276,2014,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15277,2014,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15278,2014,S12000027,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15279,2014,S12000028,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.548541133475799
15280,2014,S12000028,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.6362434468449951
15281,2014,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,3.2724506224719208
15282,2014,S12000029,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4432638546113723
15283,2014,S12000030,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15284,2014,S12000030,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15285,2014,S12000033,"",under75 years,"",Males,"",Heart Failure,,c,,c,3.404541663251495
15286,2014,S12000033,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15287,2014,S12000034,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15288,2014,S12000034,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15289,2014,S12000035,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.8210171870913057
15290,2014,S12000035,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.059409855511805
15291,2014,S12000036,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.7565063327145112
15292,2014,S12000036,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.0563212262708035
15293,2014,S12000038,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15294,2014,S12000038,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15295,2014,S12000039,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15296,2014,S12000039,"",under75 years,"",Females,"",Heart Failure,,c,,c,4.751308045037467
15297,2014,S12000040,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15298,2014,S12000040,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15299,2014,S12000041,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.9225001730250155
15300,2014,S12000041,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.736569372473292
15301,2014,S12000042,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.6617970975958327
15302,2014,S12000042,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15303,2014,S12000045,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15304,2014,S12000045,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15305,2014,S12000047,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.5351475158452315
15306,2014,S12000047,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15307,2014,S12000048,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15308,2014,S12000048,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15309,2014,S12000049,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.255365904975533
15310,2014,S12000049,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.9936666293205252
15311,2014,S12000050,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.4913481707741885
15312,2014,S12000050,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15313,2015,S92000003,d,under75 years,"",Males,"",Heart Failure,15,"",0.616219640398867,"",0.650869519687627
15314,2015,S92000003,d,under75 years,"",Females,"",Heart Failure,19,"",0.759669999352281,"",0.8032595220461468
15315,2015,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15316,2015,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15317,2015,S12000006,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15318,2015,S12000006,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15319,2015,S12000008,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.6264682572540483
15320,2015,S12000008,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.191540653079114
15321,2015,S12000010,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15322,2015,S12000010,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15323,2015,S12000011,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15324,2015,S12000011,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15325,2015,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15326,2015,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15327,2015,S12000014,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15328,2015,S12000014,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15329,2015,S12000017,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15330,2015,S12000017,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.99589690475242
15331,2015,S12000018,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15332,2015,S12000018,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15333,2015,S12000019,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15334,2015,S12000019,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.3976023976023977
15335,2015,S12000020,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15336,2015,S12000020,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.1960453615129873
15337,2015,S12000021,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.676176172820468
15338,2015,S12000021,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4275150674215369
15339,2015,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15340,2015,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15341,2015,S12000026,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.4045912256463036
15342,2015,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15343,2015,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15344,2015,S12000027,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15345,2015,S12000028,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15346,2015,S12000028,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15347,2015,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.6873860084869259
15348,2015,S12000029,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4516527066064715
15349,2015,S12000030,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15350,2015,S12000030,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15351,2015,S12000033,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.6207980809750722
15352,2015,S12000033,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15353,2015,S12000034,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.746075304771762
15354,2015,S12000034,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.7609160322241023
15355,2015,S12000035,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15356,2015,S12000035,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15357,2015,S12000036,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15358,2015,S12000036,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.5412861500210651
15359,2015,S12000038,"",under75 years,"",Males,"",Heart Failure,,c,,c,4.136806226056473
15360,2015,S12000038,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.326854743903766
15361,2015,S12000039,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15362,2015,S12000039,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.676330002194591
15363,2015,S12000040,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15364,2015,S12000040,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4609161112750586
15365,2015,S12000041,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15366,2015,S12000041,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.7068982586223966
15367,2015,S12000042,"",under75 years,"",Males,"",Heart Failure,,c,,c,3.77635143307609
15368,2015,S12000042,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15369,2015,S12000045,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15370,2015,S12000045,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15371,2015,S12000047,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.5286875475818792
15372,2015,S12000047,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.4938679558715512
15373,2015,S12000048,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15374,2015,S12000048,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.1527667449849408
15375,2015,S12000049,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.2670252061530507
15376,2015,S12000049,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.883971921645059
15377,2015,S12000050,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15378,2015,S12000050,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15379,2016,S92000003,d,under75 years,"",Males,"",Heart Failure,22,"",0.898515529819892,"",0.9225563620227448
15380,2016,S92000003,d,under75 years,"",Females,"",Heart Failure,19,"",0.755795359257379,"",0.7638414122482968
15381,2016,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15382,2016,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15383,2016,S12000006,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.067271065505217
15384,2016,S12000006,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15385,2016,S12000008,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15386,2016,S12000008,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.7667220239567507
15387,2016,S12000010,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15388,2016,S12000010,"",under75 years,"",Females,"",Heart Failure,,c,,c,4.083517125515338
15389,2016,S12000011,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15390,2016,S12000011,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.101514618899876
15391,2016,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15392,2016,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15393,2016,S12000014,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.2908919359154305
15394,2016,S12000014,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4798021800445715
15395,2016,S12000017,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.7546455292740722
15396,2016,S12000017,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15397,2016,S12000018,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15398,2016,S12000018,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15399,2016,S12000019,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15400,2016,S12000019,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15401,2016,S12000020,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15402,2016,S12000020,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15403,2016,S12000021,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.6203201104410188
15404,2016,S12000021,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15405,2016,S12000023,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15406,2016,S12000023,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15407,2016,S12000026,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15408,2016,S12000026,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15409,2016,S12000027,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15410,2016,S12000027,"",under75 years,"",Females,"",Heart Failure,,c,,c,9.204712812960237
15411,2016,S12000028,"",under75 years,"",Males,"",Heart Failure,,c,,c,5.30157652045563
15412,2016,S12000028,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.5292250193446963
15413,2016,S12000029,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.2515957846253971
15414,2016,S12000029,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15415,2016,S12000030,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15416,2016,S12000030,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.4269017201879395
15417,2016,S12000033,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15418,2016,S12000033,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15419,2016,S12000034,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.462344825259189
15420,2016,S12000034,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15421,2016,S12000035,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15422,2016,S12000035,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15423,2016,S12000036,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.04579080989857
15424,2016,S12000036,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.0283920007765306
15425,2016,S12000038,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15426,2016,S12000038,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.0667463170583404
15427,2016,S12000039,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.479063184559493
15428,2016,S12000039,"",under75 years,"",Females,"",Heart Failure,,c,,c,2.6750270177728797
15429,2016,S12000040,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15430,2016,S12000040,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15431,2016,S12000041,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.851248481976245
15432,2016,S12000041,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.6427914311998948
15433,2016,S12000042,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15434,2016,S12000042,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.4730577733258698
15435,2016,S12000045,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15436,2016,S12000045,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15437,2016,S12000047,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15438,2016,S12000047,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.5613320784442868
15439,2016,S12000048,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15440,2016,S12000048,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.2861670165040953
15441,2016,S12000049,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.3542037573858203
15442,2016,S12000049,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.6963885290881487
15443,2016,S12000050,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.330986600909445
15444,2016,S12000050,"",under75 years,"",Females,"",Heart Failure,,c,,c,0.6600006600006599
15445,2017,S92000003,d,under75 years,"",Males,"",Heart Failure,15,"",0.610300654445735,"",0.6666157986512178
15446,2017,S92000003,d,under75 years,"",Females,"",Heart Failure,9,"",0.357281232731407,"",0.3542501225391888
15447,2017,S12000005,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15448,2017,S12000005,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15449,2017,S12000006,"",under75 years,"",Males,"",Heart Failure,,c,,c,1.1862058494182846
15450,2017,S12000006,"",under75 years,"",Females,"",Heart Failure,,c,,c,1.083088013898185
15451,2017,S12000008,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15452,2017,S12000008,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15453,2017,S12000010,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15454,2017,S12000010,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15455,2017,S12000011,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15456,2017,S12000011,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15457,2017,S12000013,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15458,2017,S12000013,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15459,2017,S12000014,"",under75 years,"",Males,"",Heart Failure,0,"",0,"",0
15460,2017,S12000014,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15461,2017,S12000017,"",under75 years,"",Males,"",Heart Failure,,c,,c,0.861748038661464
15462,2017,S12000017,"",under75 years,"",Females,"",Heart Failure,0,"",0,"",0
15463,2017,S12000018,"",under75 years,"",Males,"",Heart Failure,,c,,c,2.8410059433844337
